Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Store_ID,Channel,Courier,Payment_Method,Qty,Unit_Price,Discount_Rate,Delivery_Status
TRX-01512,2024-08-06,2024-08-07,CUST-052,PRD-HOME-002,STR-15,Shopee,JNE,ShopeePay,1,195000,0.0,On-Time
TRX-00677,2024-08-07,2024-08-11,CUST-095,PRD-FNB-004,STR-15,Shopee,AnterAja,Credit Card,3,170000,0.0,Late Delivery
TRX-01033,2024-08-07,2024-08-08,CUST-024,PRD-HOME-006,STR-06,Shopee,J&T Express,ShopeePay,2,175000,0.0,On-Time
TRX-01040,2024-08-07,2024-08-12,CUST-026,PRD-HOME-004,STR-15,Official Website,J&T Express,Credit Card,2,350000,0.1,Late Delivery
TRX-01128,2024-08-07,2024-08-08,CUST-017,PRD-BEAU-003,STR-15,Shopee,J&T Express,QRIS,1,85000,0.05,On-Time
TRX-01172,2024-08-07,2024-08-09,CUST-043,PRD-ELEC-001,STR-01,Tokopedia,AnterAja,ShopeePay,1,750000,0.0,On-Time
TRX-00740,2024-08-08,2024-08-10,CUST-016,PRD-HOME-001,STR-15,Shopee,J&T Express,Cash,1,220000,0.1,On-Time
TRX-01268,2024-08-08,2024-08-09,CUST-067,PRD-FASH-003,STR-15,Tokopedia,J&T Express,ShopeePay,1,120000,0.05,On-Time
TRX-01403,2024-08-08,2024-08-09,CUST-015,PRD-BEAU-006,STR-06,Tokopedia,SiCepat,BCA Virtual Account,3,95000,0.1,On-Time
TRX-01425,2024-08-08,2024-08-10,CUST-036,PRD-HOME-003,STR-01,Official Website,J&T Express,GoPay,1,260000,0.1,On-Time
TRX-01106,2024-08-09,2024-08-09,CUST-026,PRD-HOME-001,STR-08,Offline Store,Store Pickup,Mandiri Virtual Account,1,220000,0.0,On-Time
TRX-01167,2024-08-09,2024-08-11,CUST-014,PRD-BEAU-004,STR-15,Tokopedia,AnterAja,Mandiri Virtual Account,1,160000,0.0,On-Time
TRX-01476,2024-08-09,2024-08-13,CUST-086,PRD-FNB-006,STR-11,Tokopedia,J&T Express,Cash,1,80000,0.05,Late Delivery
TRX-01304,2024-08-10,2024-08-12,CUST-038,PRD-BEAU-006,STR-01,Shopee,JNE,Mandiri Virtual Account,3,95000,0.05,On-Time
TRX-01339,2024-08-10,2024-08-11,CUST-094,PRD-HOME-001,STR-01,Official Website,JNE,BCA Virtual Account,1,220000,0.0,On-Time
TRX-01264,2024-08-11,2024-08-15,CUST-038,PRD-FNB-001,STR-04,Tokopedia,AnterAja,BCA Virtual Account,1,125000,0.0,Late Delivery
TRX-01365,2024-08-11,2024-08-12,CUST-036,PRD-BEAU-006,STR-15,Shopee,JNE,GoPay,2,95000,0.0,On-Time
TRX-00916,2024-08-12,2024-08-13,CUST-058,PRD-FNB-004,STR-15,TikTok Shop,AnterAja,Cash,1,170000,0.0,On-Time
TRX-01482,2024-08-12,2024-08-14,CUST-047,PRD-FNB-001,STR-15,Tokopedia,JNE,QRIS,1,125000,0.0,On-Time
TRX-00936,2024-08-14,2024-08-15,CUST-090,PRD-ELEC-002,STR-04,TikTok Shop,AnterAja,GoPay,2,550000,0.1,On-Time
TRX-01060,2024-08-14,2024-08-14,CUST-029,PRD-FASH-005,STR-13,Offline Store,Store Pickup,ShopeePay,1,320000,0.05,On-Time
TRX-01407,2024-08-14,2024-08-15,CUST-044,PRD-BEAU-003,STR-15,Tokopedia,J&T Express,GoPay,2,85000,0.1,On-Time
TRX-00812,2024-08-15,2024-08-16,CUST-063,PRD-HOME-004,STR-15,Tokopedia,AnterAja,GoPay,1,350000,0.0,On-Time
TRX-00854,2024-08-15,2024-08-16,CUST-011,PRD-FNB-002,STR-15,TikTok Shop,AnterAja,Mandiri Virtual Account,1,90000,0.0,On-Time
TRX-00937,2024-08-15,2024-08-16,CUST-007,PRD-BEAU-002,STR-11,Official Website,JNE,BCA Virtual Account,1,110000,0.1,On-Time
TRX-01122,2024-08-15,2024-08-15,CUST-065,PRD-BEAU-001,STR-04,Offline Store,Store Pickup,Mandiri Virtual Account,2,135000,0.05,On-Time
TRX-01256,2024-08-15,2024-08-16,CUST-094,PRD-FNB-005,STR-15,TikTok Shop,JNE,Mandiri Virtual Account,1,140000,0.0,On-Time
TRX-01369,2024-08-15,2024-08-16,CUST-020,PRD-HOME-003,STR-15,Shopee,JNE,QRIS,3,260000,0.0,On-Time
TRX-01506,2024-08-15,2024-08-15,CUST-004,PRD-BEAU-002,STR-02,Offline Store,Store Pickup,Cash,1,110000,0.0,On-Time
TRX-01551,2024-08-15,2024-08-17,CUST-013,PRD-FNB-001,STR-15,Shopee,SiCepat,Cash,1,125000,0.1,On-Time
TRX-01257,2024-08-17,2024-08-18,CUST-054,PRD-FASH-002,STR-15,Tokopedia,SiCepat,Credit Card,1,270000,0.1,On-Time
TRX-00782,2024-08-18,2024-08-23,CUST-032,PRD-FASH-006,STR-15,Tokopedia,AnterAja,ShopeePay,1,450000,0.05,Late Delivery
TRX-00908,2024-08-18,2024-08-19,CUST-060,PRD-HOME-002,STR-15,Shopee,J&T Express,QRIS,1,195000,0.1,On-Time
TRX-01560,2024-08-18,2024-08-18,CUST-086,PRD-ELEC-003,STR-02,Offline Store,Store Pickup,BCA Virtual Account,2,280000,0.15,On-Time
TRX-00688,2024-08-19,2024-08-19,CUST-080,PRD-FASH-006,STR-02,Offline Store,Store Pickup,Mandiri Virtual Account,2,450000,0.15,On-Time
TRX-01123,2024-08-20,2024-08-20,CUST-071,PRD-HOME-001,STR-06,Offline Store,Store Pickup,Cash,1,220000,0.1,On-Time
TRX-01272,2024-08-20,2024-08-20,CUST-038,PRD-FNB-006,STR-08,Offline Store,Store Pickup,ShopeePay,1,80000,0.05,On-Time
TRX-01426,2024-08-20,2024-08-20,CUST-068,PRD-FNB-001,STR-01,Offline Store,Store Pickup,ShopeePay,7,125000,0.05,On-Time
TRX-01535,2024-08-20,2024-08-20,CUST-062,PRD-FNB-006,STR-04,Offline Store,Store Pickup,Mandiri Virtual Account,3,80000,0.0,On-Time
TRX-01054,2024-08-21,2024-08-21,CUST-065,PRD-BEAU-005,STR-05,Offline Store,Store Pickup,QRIS,2,125000,0.0,On-Time
TRX-00689,2024-08-22,2024-08-22,CUST-012,PRD-ELEC-003,STR-02,Offline Store,Store Pickup,BCA Virtual Account,1,280000,0.0,On-Time
TRX-00694,2024-08-22,2024-08-27,CUST-039,PRD-BEAU-001,STR-15,Tokopedia,JNE,Cash,1,135000,0.1,Late Delivery
TRX-00824,2024-08-22,2024-08-24,CUST-097,PRD-ELEC-004,STR-06,TikTok Shop,J&T Express,Credit Card,4,1100000,0.1,On-Time
TRX-01201,2024-08-22,2024-08-23,CUST-016,PRD-BEAU-001,STR-01,Tokopedia,SiCepat,GoPay,1,135000,0.05,On-Time
TRX-01294,2024-08-22,2024-08-26,CUST-026,PRD-ELEC-004,STR-15,Shopee,J&T Express,Credit Card,1,1100000,0.05,Late Delivery
TRX-01382,2024-08-23,2024-08-24,CUST-032,PRD-BEAU-004,STR-11,Official Website,JNE,Credit Card,2,160000,0.2,On-Time
TRX-01475,2024-08-23,2024-08-23,CUST-074,PRD-FNB-004,STR-11,Offline Store,Store Pickup,QRIS,1,170000,0.15,On-Time
TRX-00931,2024-08-24,2024-08-25,CUST-004,PRD-ELEC-003,STR-15,Shopee,JNE,BCA Virtual Account,2,280000,0.05,On-Time
TRX-01188,2024-08-24,2024-08-25,CUST-070,PRD-ELEC-006,STR-15,Shopee,JNE,QRIS,1,490000,0.1,On-Time
TRX-00955,2024-08-25,2024-08-26,CUST-040,PRD-HOME-003,STR-15,Shopee,SiCepat,Mandiri Virtual Account,1,260000,0.05,On-Time
TRX-01124,2024-08-25,2024-08-26,CUST-053,PRD-FNB-006,STR-15,Official Website,JNE,GoPay,2,80000,0.05,On-Time
TRX-01346,2024-08-25,2024-08-27,CUST-091,PRD-FASH-002,STR-04,Tokopedia,J&T Express,GoPay,2,270000,0.0,On-Time
TRX-01444,2024-08-25,2024-08-25,CUST-054,PRD-FNB-004,STR-13,Offline Store,Store Pickup,QRIS,3,170000,0.0,On-Time
TRX-01539,2024-08-25,2024-08-26,CUST-047,PRD-FASH-005,STR-15,Official Website,J&T Express,Mandiri Virtual Account,1,320000,0.0,On-Time
TRX-01575,2024-08-25,2024-08-27,CUST-060,PRD-HOME-003,STR-11,Shopee,AnterAja,ShopeePay,1,260000,0.05,On-Time
TRX-00674,2024-08-26,2024-08-26,CUST-059,PRD-HOME-002,STR-10,Offline Store,Store Pickup,Mandiri Virtual Account,1,195000,0.0,On-Time
TRX-00979,2024-08-27,2024-08-29,CUST-022,PRD-FNB-005,STR-15,TikTok Shop,J&T Express,QRIS,1,140000,0.0,On-Time
TRX-01541,2024-08-28,2024-08-28,CUST-014,PRD-HOME-006,STR-13,Offline Store,Store Pickup,Cash,2,175000,0.0,On-Time
TRX-01550,2024-08-28,2024-08-28,CUST-090,PRD-FASH-003,STR-11,Offline Store,Store Pickup,Mandiri Virtual Account,2,120000,0.15,On-Time
TRX-00672,2024-08-29,2024-08-30,CUST-075,PRD-HOME-004,STR-01,Tokopedia,J&T Express,ShopeePay,1,350000,0.0,On-Time
TRX-00784,2024-08-29,2024-08-30,CUST-046,PRD-BEAU-002,STR-04,TikTok Shop,J&T Express,Credit Card,3,110000,0.15,On-Time
TRX-00881,2024-08-30,2024-09-01,CUST-031,PRD-FASH-005,STR-15,Shopee,J&T Express,ShopeePay,2,320000,0.1,On-Time
TRX-00971,2024-08-30,2024-08-31,CUST-097,PRD-FASH-005,STR-15,TikTok Shop,JNE,GoPay,2,320000,0.0,On-Time
TRX-01109,2024-08-30,2024-08-31,CUST-028,PRD-ELEC-002,STR-15,Official Website,J&T Express,Mandiri Virtual Account,1,550000,0.0,On-Time
TRX-01410,2024-08-30,2024-09-02,CUST-084,PRD-BEAU-002,STR-11,Tokopedia,JNE,GoPay,2,110000,0.1,On-Time
TRX-01587,2024-08-30,2024-08-30,CUST-032,PRD-FASH-002,STR-08,Offline Store,Store Pickup,Credit Card,2,270000,0.0,On-Time
TRX-00975,2024-08-31,2024-09-02,CUST-066,PRD-HOME-002,STR-11,TikTok Shop,JNE,Cash,2,195000,0.0,On-Time
TRX-00977,2024-08-31,2024-09-03,CUST-085,PRD-FNB-004,STR-01,Shopee,SiCepat,Credit Card,2,170000,0.0,On-Time
TRX-00990,2024-09-01,2024-09-02,CUST-081,PRD-FNB-003,STR-15,Official Website,Instant Courier,Cash,3,115000,0.0,On-Time
TRX-01402,2024-09-01,2024-09-03,CUST-015,PRD-HOME-003,STR-15,Shopee,JNE,Credit Card,1,260000,0.0,On-Time
TRX-01526,2024-09-02,2024-09-03,CUST-014,PRD-ELEC-004,STR-04,Tokopedia,AnterAja,Credit Card,1,1100000,0.1,On-Time
TRX-01159,2024-09-04,2024-09-06,CUST-029,PRD-ELEC-003,STR-15,Tokopedia,AnterAja,QRIS,1,280000,0.0,On-Time
TRX-00717,2024-09-05,2024-09-07,CUST-053,PRD-FASH-005,STR-15,Tokopedia,AnterAja,Credit Card,3,320000,0.0,On-Time
TRX-01232,2024-09-05,2024-09-05,CUST-036,PRD-ELEC-003,STR-04,Offline Store,Store Pickup,GoPay,1,280000,0.0,On-Time
TRX-01142,2024-09-06,2024-09-08,CUST-056,PRD-FNB-005,STR-06,Official Website,SiCepat,ShopeePay,5,140000,0.0,On-Time
TRX-01406,2024-09-06,2024-09-07,CUST-001,PRD-FASH-005,STR-15,Tokopedia,JNE,Cash,6,320000,0.0,On-Time
TRX-01468,2024-09-06,2024-09-06,CUST-098,PRD-FASH-004,STR-10,Offline Store,Store Pickup,Credit Card,1,160000,0.0,On-Time
TRX-01522,2024-09-06,2024-09-08,CUST-033,PRD-BEAU-002,STR-04,Tokopedia,J&T Express,BCA Virtual Account,1,110000,0.05,On-Time
TRX-01036,2024-09-07,2024-09-09,CUST-071,PRD-HOME-004,STR-04,Shopee,AnterAja,QRIS,2,350000,0.05,On-Time
TRX-00789,2024-09-08,2024-09-09,CUST-098,PRD-ELEC-005,STR-15,TikTok Shop,J&T Express,Mandiri Virtual Account,1,320000,0.15,On-Time
TRX-00950,2024-09-08,2024-09-10,CUST-009,PRD-FASH-001,STR-15,Tokopedia,J&T Express,Cash,2,240000,0.05,On-Time
TRX-00872,2024-09-09,2024-09-12,CUST-047,PRD-ELEC-002,STR-15,Official Website,J&T Express,ShopeePay,1,550000,0.15,On-Time
TRX-01149,2024-09-09,2024-09-10,CUST-064,PRD-ELEC-002,STR-15,Tokopedia,JNE,Credit Card,4,550000,0.0,On-Time
TRX-01200,2024-09-09,2024-09-10,CUST-048,PRD-BEAU-004,STR-15,Official Website,AnterAja,GoPay,1,160000,0.0,On-Time
TRX-01273,2024-09-09,2024-09-10,CUST-034,PRD-ELEC-003,STR-15,Official Website,JNE,Cash,3,280000,0.2,On-Time
TRX-01600,2024-09-09,2024-09-10,CUST-004,PRD-BEAU-004,STR-15,Tokopedia,J&T Express,ShopeePay,2,160000,0.0,On-Time
TRX-00779,2024-09-10,2024-09-10,CUST-016,PRD-FASH-002,STR-13,Offline Store,Store Pickup,GoPay,2,270000,0.0,On-Time
TRX-00816,2024-09-10,2024-09-11,CUST-080,PRD-BEAU-003,STR-15,Tokopedia,J&T Express,Mandiri Virtual Account,1,85000,0.05,On-Time
TRX-01259,2024-09-10,2024-09-11,CUST-081,PRD-FNB-005,STR-15,Tokopedia,J&T Express,Cash,8,140000,0.0,On-Time
TRX-00659,2024-09-11,2024-09-13,CUST-077,PRD-FNB-002,STR-15,Tokopedia,AnterAja,ShopeePay,2,90000,0.0,On-Time
TRX-01214,2024-09-11,2024-09-14,CUST-025,PRD-FNB-003,STR-15,Shopee,AnterAja,Cash,1,115000,0.1,On-Time
TRX-01223,2024-09-11,2024-09-12,CUST-065,PRD-FASH-002,STR-06,Shopee,Instant Courier,BCA Virtual Account,2,270000,0.0,On-Time
TRX-01595,2024-09-11,2024-09-12,CUST-009,PRD-FNB-006,STR-15,Tokopedia,SiCepat,GoPay,2,80000,0.0,On-Time
TRX-01501,2024-09-12,2024-09-13,CUST-012,PRD-ELEC-006,STR-01,Shopee,J&T Express,BCA Virtual Account,1,490000,0.0,On-Time
TRX-00725,2024-09-13,2024-09-15,CUST-100,PRD-BEAU-006,STR-06,Tokopedia,SiCepat,QRIS,2,95000,0.0,On-Time
TRX-00861,2024-09-13,2024-09-13,CUST-027,PRD-FNB-002,STR-13,Offline Store,Store Pickup,Mandiri Virtual Account,4,90000,0.0,On-Time
TRX-00805,2024-09-14,2024-09-15,CUST-003,PRD-ELEC-004,STR-06,Official Website,J&T Express,QRIS,2,1100000,0.0,On-Time
TRX-01021,2024-09-14,2024-09-16,CUST-037,PRD-FASH-003,STR-11,Official Website,J&T Express,BCA Virtual Account,4,120000,0.0,On-Time
TRX-01184,2024-09-14,2024-09-15,CUST-086,PRD-FNB-001,STR-15,Official Website,SiCepat,BCA Virtual Account,1,125000,0.15,On-Time
TRX-01203,2024-09-14,2024-09-16,CUST-027,PRD-FASH-006,STR-15,Shopee,J&T Express,Credit Card,3,450000,0.0,On-Time
TRX-01335,2024-09-14,2024-09-15,CUST-071,PRD-FNB-003,STR-15,Shopee,J&T Express,BCA Virtual Account,2,115000,0.0,On-Time
TRX-00727,2024-09-15,2024-09-16,CUST-091,PRD-HOME-004,STR-11,Shopee,J&T Express,ShopeePay,1,350000,0.05,On-Time
TRX-00849,2024-09-15,2024-09-17,CUST-082,PRD-HOME-003,STR-04,Tokopedia,J&T Express,Credit Card,2,260000,0.05,On-Time
TRX-00978,2024-09-15,2024-09-15,CUST-005,PRD-ELEC-005,STR-09,Offline Store,Store Pickup,Cash,1,320000,0.0,On-Time
TRX-01197,2024-09-15,2024-09-18,CUST-057,PRD-HOME-001,STR-11,Shopee,AnterAja,Credit Card,1,220000,0.0,On-Time
TRX-01327,2024-09-15,2024-09-15,CUST-053,PRD-ELEC-006,STR-05,Offline Store,Store Pickup,GoPay,2,490000,0.1,On-Time
TRX-00817,2024-09-16,2024-09-17,CUST-029,PRD-BEAU-001,STR-06,TikTok Shop,SiCepat,GoPay,3,135000,0.0,On-Time
TRX-01491,2024-09-16,2024-09-16,CUST-091,PRD-HOME-004,STR-04,Offline Store,Store Pickup,QRIS,1,350000,0.0,On-Time
TRX-00888,2024-09-17,2024-09-18,CUST-033,PRD-FASH-006,STR-15,Shopee,SiCepat,GoPay,1,450000,0.05,On-Time
TRX-00959,2024-09-17,2024-09-18,CUST-091,PRD-HOME-004,STR-15,Tokopedia,JNE,ShopeePay,2,350000,0.0,On-Time
TRX-01024,2024-09-17,2024-09-17,CUST-094,PRD-ELEC-005,STR-09,Offline Store,Store Pickup,QRIS,1,320000,0.0,On-Time
TRX-01251,2024-09-17,2024-09-17,CUST-075,PRD-BEAU-005,STR-01,Offline Store,Store Pickup,QRIS,1,125000,0.0,On-Time
TRX-01013,2024-09-18,2024-09-18,CUST-078,PRD-ELEC-006,STR-07,Offline Store,Store Pickup,ShopeePay,1,490000,0.0,On-Time
TRX-01314,2024-09-18,2024-09-19,CUST-057,PRD-HOME-002,STR-15,Shopee,SiCepat,ShopeePay,2,195000,0.0,On-Time
TRX-00804,2024-09-19,2024-09-20,CUST-014,PRD-HOME-005,STR-15,TikTok Shop,J&T Express,BCA Virtual Account,1,290000,0.0,On-Time
TRX-01362,2024-09-19,2024-09-21,CUST-093,PRD-ELEC-003,STR-15,Shopee,J&T Express,QRIS,1,280000,0.05,On-Time
TRX-01559,2024-09-19,2024-09-20,CUST-055,PRD-HOME-002,STR-15,Shopee,J&T Express,BCA Virtual Account,2,195000,0.0,On-Time
TRX-01030,2024-09-20,2024-09-21,CUST-005,PRD-FNB-006,STR-15,Shopee,SiCepat,GoPay,1,80000,0.05,On-Time
TRX-01301,2024-09-20,2024-09-20,CUST-072,PRD-FNB-004,STR-07,Offline Store,Store Pickup,QRIS,2,170000,0.05,On-Time
TRX-00829,2024-09-21,2024-09-22,CUST-088,PRD-FASH-006,STR-04,Official Website,JNE,GoPay,3,450000,0.0,On-Time
TRX-01336,2024-09-21,2024-09-23,CUST-085,PRD-BEAU-003,STR-15,TikTok Shop,JNE,BCA Virtual Account,1,85000,0.0,On-Time
TRX-01393,2024-09-21,2024-09-22,CUST-052,PRD-HOME-004,STR-15,Shopee,AnterAja,GoPay,2,350000,0.0,On-Time
TRX-01543,2024-09-21,2024-09-26,CUST-056,PRD-ELEC-006,STR-15,Tokopedia,J&T Express,QRIS,5,490000,0.0,Late Delivery
TRX-01004,2024-09-22,2024-09-25,CUST-075,PRD-HOME-006,STR-04,Tokopedia,Instant Courier,Mandiri Virtual Account,2,175000,0.1,On-Time
TRX-01192,2024-09-22,2024-09-22,CUST-059,PRD-FNB-003,STR-11,Offline Store,Store Pickup,BCA Virtual Account,1,115000,0.0,On-Time
TRX-01440,2024-09-22,2024-09-23,CUST-020,PRD-BEAU-006,STR-11,Shopee,SiCepat,Mandiri Virtual Account,2,95000,0.05,On-Time
TRX-01488,2024-09-22,2024-09-22,CUST-075,PRD-HOME-001,STR-12,Offline Store,Store Pickup,GoPay,2,220000,0.1,On-Time
TRX-01115,2024-09-23,2024-09-23,CUST-093,PRD-ELEC-001,STR-11,Offline Store,Store Pickup,ShopeePay,4,750000,0.15,On-Time
TRX-00656,2024-09-24,2024-09-26,CUST-059,PRD-BEAU-004,STR-15,Official Website,J&T Express,ShopeePay,3,160000,0.0,On-Time
TRX-00676,2024-09-24,2024-09-24,CUST-063,PRD-FNB-004,STR-05,Offline Store,Store Pickup,BCA Virtual Account,4,170000,0.05,On-Time
TRX-00875,2024-09-24,2024-09-26,CUST-094,PRD-FNB-002,STR-11,Tokopedia,SiCepat,QRIS,1,90000,0.1,On-Time
TRX-01086,2024-09-24,2024-09-29,CUST-049,PRD-ELEC-005,STR-15,Tokopedia,AnterAja,Credit Card,2,320000,0.0,Late Delivery
TRX-01311,2024-09-24,2024-09-27,CUST-076,PRD-BEAU-003,STR-15,Official Website,J&T Express,Cash,2,85000,0.0,On-Time
TRX-00966,2024-09-25,2024-09-26,CUST-054,PRD-BEAU-003,STR-15,Tokopedia,J&T Express,Credit Card,1,85000,0.0,On-Time
TRX-01502,2024-09-25,2024-09-26,CUST-033,PRD-ELEC-001,STR-01,TikTok Shop,J&T Express,Credit Card,3,750000,0.0,On-Time
TRX-00842,2024-09-26,2024-09-26,CUST-052,PRD-BEAU-001,STR-10,Offline Store,Store Pickup,ShopeePay,1,135000,0.1,On-Time
TRX-01077,2024-09-26,2024-10-01,CUST-074,PRD-FNB-001,STR-15,Official Website,J&T Express,BCA Virtual Account,2,125000,0.05,Late Delivery
TRX-00755,2024-09-29,2024-09-30,CUST-079,PRD-FNB-004,STR-01,TikTok Shop,JNE,Mandiri Virtual Account,2,170000,0.0,On-Time
TRX-00853,2024-09-29,2024-09-29,CUST-024,PRD-ELEC-001,STR-14,Offline Store,Store Pickup,Credit Card,1,750000,0.0,On-Time
TRX-01236,2024-09-29,2024-10-02,CUST-007,PRD-BEAU-004,STR-15,Shopee,SiCepat,Cash,1,160000,0.0,On-Time
TRX-00652,2024-09-30,2024-10-04,CUST-044,PRD-ELEC-003,STR-15,Tokopedia,SiCepat,QRIS,2,280000,0.1,Late Delivery
TRX-00655,2024-09-30,2024-10-03,CUST-058,PRD-ELEC-001,STR-15,Official Website,J&T Express,QRIS,1,750000,0.0,On-Time
TRX-00698,2024-09-30,2024-10-01,CUST-039,PRD-ELEC-004,STR-15,Shopee,JNE,BCA Virtual Account,3,1100000,0.0,On-Time
TRX-01008,2024-09-30,2024-10-02,CUST-057,PRD-ELEC-005,STR-11,Shopee,JNE,Mandiri Virtual Account,1,320000,0.05,On-Time
TRX-01218,2024-09-30,2024-10-02,CUST-074,PRD-FASH-002,STR-15,Shopee,J&T Express,BCA Virtual Account,3,270000,0.15,On-Time
TRX-01398,2024-09-30,2024-10-01,CUST-095,PRD-HOME-006,STR-15,Official Website,JNE,Cash,8,175000,0.0,On-Time
TRX-01112,2024-10-01,2024-10-02,CUST-089,PRD-FNB-002,STR-01,Shopee,JNE,Cash,1,90000,0.05,On-Time
TRX-01288,2024-10-01,2024-10-02,CUST-026,PRD-ELEC-006,STR-15,Official Website,J&T Express,ShopeePay,2,490000,0.0,On-Time
TRX-00703,2024-10-02,2024-10-04,CUST-058,PRD-BEAU-004,STR-15,Shopee,JNE,BCA Virtual Account,2,160000,0.0,On-Time
TRX-00811,2024-10-02,2024-10-03,CUST-025,PRD-ELEC-003,STR-15,Shopee,J&T Express,QRIS,1,280000,0.0,On-Time
TRX-00862,2024-10-02,2024-10-02,CUST-055,PRD-FNB-006,STR-14,Offline Store,Store Pickup,Credit Card,1,80000,0.0,On-Time
TRX-00929,2024-10-02,2024-10-07,CUST-038,PRD-BEAU-004,STR-15,Official Website,JNE,Credit Card,3,160000,0.05,Late Delivery
TRX-01423,2024-10-02,2024-10-04,CUST-063,PRD-FASH-004,STR-15,Official Website,Instant Courier,Credit Card,1,160000,0.05,On-Time
TRX-00683,2024-10-04,2024-10-06,CUST-074,PRD-FNB-002,STR-15,TikTok Shop,AnterAja,QRIS,1,90000,0.05,On-Time
TRX-00940,2024-10-04,2024-10-06,CUST-051,PRD-HOME-002,STR-15,Tokopedia,J&T Express,BCA Virtual Account,2,195000,0.0,On-Time
TRX-01466,2024-10-04,2024-10-04,CUST-096,PRD-BEAU-002,STR-12,Offline Store,Store Pickup,GoPay,1,110000,0.0,On-Time
TRX-01514,2024-10-04,2024-10-05,CUST-023,PRD-BEAU-003,STR-15,Shopee,JNE,Credit Card,4,85000,0.05,On-Time
TRX-00912,2024-10-05,2024-10-08,CUST-034,PRD-ELEC-001,STR-11,Shopee,AnterAja,Cash,2,750000,0.0,On-Time
TRX-01131,2024-10-05,2024-10-06,CUST-011,PRD-BEAU-001,STR-15,Tokopedia,SiCepat,Mandiri Virtual Account,1,135000,0.05,On-Time
TRX-00699,2024-10-06,2024-10-06,CUST-065,PRD-FASH-005,STR-13,Offline Store,Store Pickup,Credit Card,2,320000,0.0,On-Time
TRX-01213,2024-10-06,2024-10-06,CUST-010,PRD-FASH-005,STR-11,Offline Store,Store Pickup,Credit Card,1,320000,0.05,On-Time
TRX-01296,2024-10-06,2024-10-07,CUST-092,PRD-ELEC-004,STR-04,Tokopedia,JNE,BCA Virtual Account,1,1100000,0.05,On-Time
TRX-01479,2024-10-07,2024-10-10,CUST-083,PRD-FASH-005,STR-06,Shopee,AnterAja,GoPay,7,320000,0.0,On-Time
TRX-01578,2024-10-08,2024-10-09,CUST-036,PRD-FASH-002,STR-15,Shopee,AnterAja,QRIS,1,270000,0.05,On-Time
TRX-01010,2024-10-09,2024-10-10,CUST-028,PRD-BEAU-001,STR-15,TikTok Shop,J&T Express,Mandiri Virtual Account,1,135000,0.0,On-Time
TRX-01140,2024-10-09,2024-10-10,CUST-084,PRD-FASH-004,STR-11,Shopee,AnterAja,Mandiri Virtual Account,1,160000,0.1,On-Time
TRX-00742,2024-10-10,2024-10-10,CUST-088,PRD-HOME-006,STR-09,Offline Store,Store Pickup,BCA Virtual Account,1,175000,0.0,On-Time
TRX-01130,2024-10-10,2024-10-11,CUST-021,PRD-FASH-005,STR-01,Shopee,SiCepat,QRIS,1,320000,0.0,On-Time
TRX-01233,2024-10-10,2024-10-12,CUST-027,PRD-ELEC-004,STR-11,Tokopedia,SiCepat,ShopeePay,1,1100000,0.1,On-Time
TRX-01260,2024-10-10,2024-10-10,CUST-092,PRD-FNB-006,STR-14,Offline Store,Store Pickup,ShopeePay,1,80000,0.0,On-Time
TRX-00868,2024-10-11,2024-10-13,CUST-090,PRD-BEAU-005,STR-06,Tokopedia,SiCepat,Cash,1,125000,0.0,On-Time
TRX-00845,2024-10-13,2024-10-14,CUST-048,PRD-FNB-006,STR-15,Shopee,SiCepat,Mandiri Virtual Account,4,80000,0.05,On-Time
TRX-00876,2024-10-13,2024-10-13,CUST-059,PRD-ELEC-001,STR-01,Offline Store,Store Pickup,Cash,3,750000,0.05,On-Time
TRX-00891,2024-10-13,2024-10-14,CUST-007,PRD-HOME-002,STR-15,TikTok Shop,J&T Express,ShopeePay,1,195000,0.2,On-Time
TRX-01050,2024-10-13,2024-10-15,CUST-045,PRD-FNB-005,STR-15,Tokopedia,JNE,Credit Card,1,140000,0.05,On-Time
TRX-01190,2024-10-13,2024-10-15,CUST-004,PRD-FNB-001,STR-15,TikTok Shop,J&T Express,Mandiri Virtual Account,1,125000,0.1,On-Time
TRX-01483,2024-10-13,2024-10-15,CUST-038,PRD-FNB-001,STR-15,TikTok Shop,J&T Express,QRIS,1,125000,0.0,On-Time
TRX-00705,2024-10-14,2024-10-14,CUST-012,PRD-FASH-001,STR-13,Offline Store,Store Pickup,ShopeePay,2,240000,0.0,On-Time
TRX-00791,2024-10-14,2024-10-14,CUST-063,PRD-HOME-003,STR-02,Offline Store,Store Pickup,GoPay,1,260000,0.1,On-Time
TRX-01006,2024-10-14,2024-10-15,CUST-033,PRD-FNB-004,STR-15,Tokopedia,Instant Courier,QRIS,2,170000,0.0,On-Time
TRX-01328,2024-10-14,2024-10-15,CUST-045,PRD-ELEC-004,STR-15,TikTok Shop,JNE,BCA Virtual Account,1,1100000,0.05,On-Time
TRX-01549,2024-10-14,2024-10-16,CUST-021,PRD-FNB-005,STR-11,Tokopedia,JNE,QRIS,3,140000,0.0,On-Time
TRX-01091,2024-10-15,2024-10-19,CUST-062,PRD-ELEC-002,STR-11,Shopee,SiCepat,Credit Card,1,550000,0.0,Late Delivery
TRX-01544,2024-10-15,2024-10-15,CUST-099,PRD-ELEC-005,STR-03,Offline Store,Store Pickup,ShopeePay,2,320000,0.05,On-Time
